com.samsung.shealth.tracker.pedometer_step_count,6272009,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
5130,4,0,7,2024-09-07 19:12:00.000,,,2024-09-07 19:15:01.761,2024-09-07 19:15:01.761,7,0.99999994,5.13,0.33,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-09-07 19:13:00.000,7f680ecb-34ec-477e-8b56-7ffe6136ec3e,
7355,4,0,16,2024-09-07 17:46:00.000,,,2024-09-07 17:47:48.201,2024-09-07 17:47:48.201,16,1.8611112,13.69,0.72,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-09-07 17:47:00.000,f7d66edb-bc2f-44c9-91b8-71bc74174790,
12636,4,0,25,2024-09-07 17:48:00.000,,,2024-09-07 17:54:59.936,2024-09-07 17:54:59.936,25,1.6666666,21.060001,1.2,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-09-07 17:49:00.000,80393e16-44b4-4970-8d51-a96b0124d1e8,
6317,4,0,13,2024-09-07 17:51:00.000,,,2024-09-07 17:55:00.013,2024-09-07 17:55:00.013,13,1.7222222,10.880001,0.6600001,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-09-07 17:52:00.000,80959169-a2c3-4ab4-8234-8fa869e2cd79,
16173,4,0,24,2024-09-07 17:52:00.000,,,2024-09-07 17:55:00.230,2024-09-07 17:55:00.230,24,1.1388888,18.420002,1.19,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-09-07 17:53:00.000,7f41e2ac-e59e-455e-a6fb-c713b96281d9,
16383,4,0,28,2024-09-07 17:53:00.000,,,2024-09-07 17:55:00.380,2024-09-07 17:55:00.380,28,1.4166666,23.21,1.5899999,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-09-07 17:54:00.000,c7512f1f-3d73-462a-b4d5-f0d09e825eb9,
33379,4,0,57,2024-09-07 17:56:00.000,,,2024-09-07 18:08:01.226,2024-09-07 18:08:01.226,57,1.3888888,46.359993,2.8699994,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-09-07 17:57:00.000,6c22013b-f9a9-43fd-aafc-4398c1fe18ba,
21470,4,0,45,2024-09-07 17:57:00.000,,,2024-09-07 18:08:01.670,2024-09-07 18:08:01.670,45,1.6944444,36.380005,2.0699997,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-09-07 17:58:00.000,f134a623-99a7-40b0-8435-084f4d8c4e4c,
15758,4,0,28,2024-09-07 17:58:00.000,,,2024-09-07 18:08:01.944,2024-09-07 18:08:01.944,28,1.4722222,23.199997,1.3199997,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-09-07 17:59:00.000,a09ce8da-9363-47a4-be62-8e9f25b59acb,
8214,4,0,13,2024-09-07 17:59:00.000,,,2024-09-07 18:08:02.143,2024-09-07 18:08:02.143,13,1.2222222,10.039993,0.7399998,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-09-07 18:00:00.000,054d0d45-9885-4860-a89c-b3677b4d3cb8,
6409,4,0,11,2024-09-07 18:02:00.000,,,2024-09-07 18:08:02.343,2024-09-07 18:08:02.343,11,1.4166666,9.080002,0.52000046,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-09-07 18:03:00.000,10e79a69-11ed-4ac0-97f8-f9cdec6cd918,
10315,4,0,18,2024-09-07 18:03:00.000,,,2024-09-07 18:08:02.531,2024-09-07 18:08:02.531,18,1.4444444,14.899994,0.8800001,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-09-07 18:04:00.000,13183c4e-3203-4241-b424-58aa2f8d6685,
9117,4,0,14,2024-09-07 18:04:00.000,,,2024-09-07 18:08:02.710,2024-09-07 18:08:02.710,14,1.1944444,10.889999,0.6999998,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-09-07 18:05:00.000,34fa1968-20b6-4ba8-bcd1-9010e25c4bc7,
35040,4,0,61,2024-09-07 18:05:00.000,,,2024-09-07 18:08:02.808,2024-09-07 18:08:02.808,61,1.4166666,49.640015,2.959999,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-09-07 18:06:00.000,fca0d477-7cae-40c5-9c65-1d32e365c8f3,
12183,4,0,17,2024-09-07 18:08:00.000,,,2024-09-07 18:14:59.938,2024-09-07 18:14:59.938,17,1.0555556,12.859985,0.84000015,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-09-07 18:09:00.000,e06c8d39-aa45-4f16-af33-6924c23a620b,
22739,4,0,50,2024-09-07 18:09:00.000,,,2024-09-07 18:15:00.005,2024-09-07 18:15:00.005,50,1.8611112,42.320007,2.2999992,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-09-07 18:10:00.000,0c09daa1-b930-483b-9f7b-97d286eb227c,
6019,4,0,11,2024-09-07 18:17:00.000,,,2024-09-07 18:19:58.594,2024-09-07 18:19:58.594,11,1.5,9.029999,0.5300007,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-09-07 18:18:00.000,c5742b92-1cc6-455b-9abd-45c63c12f947,
6962,4,0,13,2024-09-07 18:19:00.000,,,2024-09-07 18:19:58.878,2024-09-07 18:19:58.878,13,1.5555556,10.829987,0.62000084,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-09-07 18:20:00.000,ece51f5b-d328-40d3-8ea7-589a6d4cfb31,
9169,4,0,21,2024-09-07 18:59:00.000,,,2024-09-07 19:15:01.069,2024-09-07 19:15:01.069,21,1.9444445,17.829987,0.9899998,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-09-07 19:00:00.000,850a51f4-c379-4a80-878b-dd89353c3bba,
40562,4,0,75,2024-09-07 19:00:00.000,,,2024-09-07 19:15:01.673,2024-09-07 19:15:01.673,75,1.5277778,61.97,3.7399998,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-09-07 19:01:00.000,d720202f-cbd3-4ff1-b3ca-d7a487d00b59,
24429,4,0,37,2024-09-07 19:01:00.000,,,2024-09-07 19:20:13.372,2024-09-07 19:20:13.372,37,1.1944444,29.179993,1.8299999,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-09-07 19:02:00.000,f0b20620-e43a-41a6-81a3-53010bd4a40a,
2293,4,0,3,2024-09-07 19:02:00.000,,,2024-09-07 19:21:53.534,2024-09-07 19:21:53.534,3,0.9722222,2.230011,0.14999962,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-09-07 19:03:00.000,a37d7db8-1e6e-4e3b-96d7-3698c989aff9,
6305,4,0,14,2024-09-07 19:05:00.000,,,2024-09-07 19:21:53.897,2024-09-07 19:21:53.897,14,1.8888888,11.910004,0.6000004,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-09-07 19:06:00.000,1f9a0ad7-caf9-47a6-9b68-659bcdef0694,
25159,4,0,45,2024-09-07 19:06:00.000,,,2024-09-07 19:21:54.113,2024-09-07 19:21:54.113,45,1.4722222,37.039978,2.0599995,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-09-07 19:07:00.000,be7dd002-d843-4b6f-a6d3-6502dc7287a2,
23707,4,0,35,2024-09-07 19:07:00.000,,,2024-09-07 19:21:54.331,2024-09-07 19:21:54.331,35,1.1388888,27.0,1.7900009,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-09-07 19:08:00.000,614db96a-6a1a-4275-bcab-619aa529a1bb,
7531,4,0,13,2024-09-07 19:08:00.000,,,2024-09-07 19:21:54.492,2024-09-07 19:21:54.492,13,1.3888888,10.460022,0.61999893,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-09-07 19:09:00.000,d2cb5924-a624-4d39-958b-35e6da5b7fe5,
7507,4,0,11,2024-09-07 19:09:00.000,,,2024-09-07 19:21:54.635,2024-09-07 19:21:54.635,11,1.1388888,8.549988,0.63000107,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-09-07 19:10:00.000,953c6e09-742e-4b1d-ac5d-4966ad25c889,
9113,4,0,17,2024-09-07 19:13:00.000,,,2024-09-07 19:21:56.649,2024-09-07 19:21:56.649,17,1.5833334,14.429993,0.84000015,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-09-07 19:14:00.000,430e852c-21ba-465a-bfe0-dee1954216a4,
6992,4,0,9,2024-09-07 19:15:00.000,,,2024-09-07 19:35:01.553,2024-09-07 19:35:01.553,9,0.9166667,6.41,0.44,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-09-07 19:16:00.000,86269b87-fa33-4b51-9b50-cad6da68255b,
4718,4,0,8,2024-09-07 19:17:00.000,,,2024-09-07 19:35:01.594,2024-09-07 19:35:01.594,8,1.3055556,6.16,0.37,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-09-07 19:18:00.000,1fd2afe8-216f-49ae-bdca-9df8c739eeed,
10294,4,0,16,2024-09-07 19:18:00.000,,,2024-09-07 19:35:01.627,2024-09-07 19:35:01.627,16,1.1666666,12.01,0.75,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-09-07 19:19:00.000,8da16ca3-8c3b-4df6-9b25-cb797496b71c,
7409,4,0,12,2024-09-07 19:19:00.000,,,2024-09-07 19:35:01.674,2024-09-07 19:35:01.674,12,1.1944444,8.85,0.58,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-09-07 19:20:00.000,1574fffa-6ec7-4841-89f3-6b2ca91d207d,
11806,4,0,21,2024-09-07 19:20:00.000,,,2024-09-07 19:35:01.711,2024-09-07 19:35:01.711,21,1.3611112,16.07,0.98,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-09-07 19:21:00.000,fe92a1d4-729b-4686-a3b0-72831b5dd6ae,
4370,4,0,8,2024-09-07 19:22:00.000,,,2024-09-07 19:35:01.747,2024-09-07 19:35:01.747,8,1.3888891,6.07,0.37,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-09-07 19:23:00.000,f0304bcd-d001-450f-8690-db5e22af6b03,
20001,4,0,31,2024-09-07 19:23:00.000,,,2024-09-07 19:35:01.802,2024-09-07 19:35:01.802,31,1.1388888,22.78,1.51,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-09-07 19:24:00.000,4f9ac8dc-6b0d-4dd8-aff3-f6a0927fcc50,
38288,4,0,60,2024-09-07 19:24:00.000,,,2024-09-07 19:35:01.847,2024-09-07 19:35:01.847,60,1.1666666,44.67,3.0,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-09-07 19:25:00.000,e89dd75f-a6bc-4932-bdbb-fbb55718ec35,
25185,4,0,46,2024-09-07 19:25:00.000,,,2024-09-07 19:35:01.884,2024-09-07 19:35:01.884,46,1.3888888,34.98,2.17,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-09-07 19:26:00.000,e0249758-8b27-49ca-be66-b2e22dfadf02,
27115,4,0,54,2024-09-07 19:26:00.000,,,2024-09-07 19:35:01.920,2024-09-07 19:35:01.920,54,1.5555556,42.18,2.41,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-09-07 19:27:00.000,1848a606-8fa9-46ae-ab31-ce4664c50db4,
26525,4,0,43,2024-09-07 19:27:00.000,,,2024-09-07 19:35:01.960,2024-09-07 19:35:01.960,43,1.2222222,32.42,2.11,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-09-07 19:28:00.000,fa9340e0-e22e-43b1-beeb-fa6906955348,
27693,4,0,42,2024-09-07 19:36:00.000,,,2024-09-07 19:42:40.348,2024-09-07 19:42:40.348,42,1.1111112,30.77,2.03,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-09-07 19:37:00.000,8650b968-b06f-416d-b8c0-35a7f6074b4f,
13710,4,0,19,2024-09-07 19:37:00.000,,,2024-09-07 19:42:40.515,2024-09-07 19:42:40.515,19,1.0,13.71,0.93,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-09-07 19:38:00.000,cdef64e8-ebf0-45c0-befd-b6a3da21ae63,
4608,4,0,7,2024-09-07 19:38:00.000,,,2024-09-07 19:42:40.575,2024-09-07 19:42:40.575,7,1.1111112,5.12,0.33,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-09-07 19:39:00.000,9003b187-eb67-4c5b-ad51-cac3bb8965c7,
25024,4,0,40,2024-09-07 19:39:00.000,,,2024-09-07 19:42:40.662,2024-09-07 19:42:40.662,40,1.1944444,29.89,1.93,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-09-07 19:40:00.000,9126eb4b-9699-4a49-b533-cf0387913b5c,
12300,4,0,17,2024-09-07 19:40:00.000,,,2024-09-07 19:42:40.895,2024-09-07 19:42:40.895,17,0.99999994,12.3,0.81,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-09-07 19:41:00.000,07f7120d-d349-4f7d-998d-d8776f222593,
14224,4,0,21,2024-09-07 19:42:00.000,,,2024-09-07 19:51:04.309,2024-09-07 19:51:04.309,21,1.0833334,15.41,1.0,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-09-07 19:43:00.000,b5e84fa8-a3b0-46cc-8bc8-082c3528edbd,
17804,4,0,30,2024-09-07 19:43:00.000,,,2024-09-07 19:51:04.336,2024-09-07 19:51:04.336,30,1.2777778,22.75,1.47,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-09-07 19:44:00.000,d1ecb4a1-00a3-4ad0-af8f-85f8c55e8b27,
7874,4,0,13,2024-09-07 19:19:00.000,,,2024-09-07 19:22:02.702,2024-09-07 19:22:02.702,13,1.3055556,10.280029,0.5999985,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-09-07 19:20:00.000,b85b44df-bd2b-4a0b-8b1f-259efb2e0bca,
9679,4,2,13,2024-09-07 19:20:00.000,,,2024-09-07 19:22:02.976,2024-09-07 19:22:02.976,15,1.2222222,11.830017,0.95000076,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-09-07 19:21:00.000,397af229-b339-474c-b7e3-39842d9753ce,
23098,4,0,42,2024-09-07 19:26:00.000,,,2024-09-07 19:35:01.047,2024-09-07 19:35:01.047,42,1.5277778,35.289978,2.0099983,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-09-07 19:27:00.000,9cb37acc-5df4-4764-a0a2-6f0b25cb92ce,
41946,4,0,74,2024-09-07 19:27:00.000,,,2024-09-07 19:35:01.532,2024-09-07 19:35:01.532,74,1.4444444,60.590027,3.7599983,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-09-07 19:28:00.000,890581fc-8ee7-4146-b807-9c1b2e734ffb,
12024,4,0,19,2024-09-07 19:33:00.000,,,2024-09-07 19:35:01.738,2024-09-07 19:35:01.738,19,1.25,15.030029,0.90999985,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-09-07 19:34:00.000,778adef6-3a8f-4125-852b-2b6eaf716b23,
29366,4,0,48,2024-09-07 19:36:00.000,,,2024-09-07 19:55:00.951,2024-09-07 19:55:00.951,48,1.3055556,38.340027,2.380001,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-09-07 19:37:00.000,68e8fb5e-9f49-49ec-aa11-fb276383f86d,
19607,4,0,30,2024-09-07 19:37:00.000,,,2024-09-07 19:55:01.845,2024-09-07 19:55:01.845,30,1.1944444,23.419983,1.5200005,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-09-07 19:38:00.000,ca1c749b-5e9a-409b-a6dd-a2b2ca449f90,
15768,4,0,27,2024-09-07 19:39:00.000,,,2024-09-07 19:58:14.357,2024-09-07 19:58:14.357,27,1.3888888,21.900024,1.2799988,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-09-07 19:40:00.000,3dd65b1f-670b-4e49-8227-5f606818ecff,
4785,4,0,7,2024-09-07 19:40:00.000,,,2024-09-07 19:58:14.635,2024-09-07 19:58:14.635,7,1.1388888,5.450012,0.3600006,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-09-07 19:41:00.000,4488c1df-2ef7-44ef-ad0a-f67b8e2fadcb,
25906,4,0,47,2024-09-07 19:43:00.000,,,2024-09-07 19:58:14.831,2024-09-07 19:58:14.831,47,1.5,38.859985,2.4199982,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-09-07 19:44:00.000,d73fbb95-8963-4f0c-9080-f16cb987cecd,
6045,4,0,14,2024-09-07 19:44:00.000,,,2024-09-07 19:58:14.977,2024-09-07 19:58:14.977,14,2.0,12.090027,0.86999893,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-09-07 19:45:00.000,3ed481d7-3234-4f8c-b808-09bb6486e05b,
12283,4,0,18,2024-09-07 19:55:00.000,,,2024-09-07 19:58:16.408,2024-09-07 19:58:16.408,18,1.1388888,13.98999,0.90999985,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-09-07 19:56:00.000,ada9c3e3-bed3-4e33-8cbf-5edf308eaeaa,
41359,4,0,68,2024-09-07 20:05:00.000,,,2024-09-07 20:15:01.848,2024-09-07 20:15:01.848,68,1.2222222,50.55,3.34,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-09-07 20:06:00.000,bcb6f7b9-0096-403c-9e40-724924135ae5,
9420,4,0,13,2024-09-07 20:06:00.000,,,2024-09-07 20:15:22.273,2024-09-07 20:15:22.273,13,1.0000001,9.42,0.65,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-09-07 20:07:00.000,00e179bb-f11c-4d31-a791-767d1069576d,
10692,4,0,15,2024-09-07 20:14:00.000,,,2024-09-07 20:15:22.303,2024-09-07 20:15:22.303,15,1.0277778,10.99,0.7,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-09-07 20:15:00.000,cb428685-5de1-4609-9a45-996c1450fdb4,
5015,4,0,8,2024-09-07 20:15:00.000,,,2024-09-07 20:31:09.347,2024-09-07 20:31:09.347,8,1.2222222,6.13,0.37,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-09-07 20:16:00.000,96e81f75-076f-40a9-bdb3-d9b19c4f0548,
6594,4,0,10,2024-09-07 20:16:00.000,,,2024-09-07 20:31:09.366,2024-09-07 20:31:09.366,10,1.1388888,7.51,0.47,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-09-07 20:17:00.000,094abb7d-51bc-483c-8cf4-befcd034e38c,
4734,4,0,7,2024-09-07 20:22:00.000,,,2024-09-07 20:31:09.389,2024-09-07 20:31:09.389,7,1.1111112,5.26,0.32,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-09-07 20:23:00.000,dec7f310-ef3f-4ba3-88d0-18a890890c4c,
5751,4,0,9,2024-09-07 20:23:00.000,,,2024-09-07 20:31:09.414,2024-09-07 20:31:09.414,9,1.1666666,6.71,0.44,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-09-07 20:24:00.000,7de442bd-35d7-496a-b3b7-1d9f22910e9f,
7131,4,0,8,2024-09-07 20:24:00.000,,,2024-09-07 20:31:09.437,2024-09-07 20:31:09.437,10,1.0277778,7.33,0.47,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-09-07 20:25:00.000,4e53abc2-e8be-486d-bc59-eba874983164,
7764,4,0,13,2024-09-07 20:25:00.000,,,2024-09-07 20:31:09.478,2024-09-07 20:31:09.478,11,1.0277778,7.98,0.53,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-09-07 20:26:00.000,1177ba21-e8e6-49f8-aadb-5f731f15ad21,
13309,4,0,17,2024-09-07 20:26:00.000,,,2024-09-07 20:31:09.503,2024-09-07 20:31:09.503,17,0.9166667,12.2,0.83,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-09-07 20:27:00.000,24048ad9-de12-4e16-bb3e-0ebf0d5906df,
22563,4,0,34,2024-09-07 20:27:00.000,,,2024-09-07 20:31:09.529,2024-09-07 20:31:09.529,34,1.1111112,25.07,1.67,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-09-07 20:28:00.000,86199d79-9bb0-48ed-b985-1fe9a62a7b6c,
43903,4,0,64,2024-09-07 20:29:00.000,,,2024-09-07 20:31:09.555,2024-09-07 20:31:09.555,74,1.2222222,53.66,3.66,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-09-07 20:30:00.000,0c5fac79-3820-4508-9139-52eb2afce9d9,
4840,4,0,8,2024-09-07 20:30:00.000,,,2024-09-07 20:31:09.579,2024-09-07 20:31:09.579,8,1.25,6.05,0.37,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-09-07 20:31:00.000,d97402b0-f662-47b0-a108-817782579f88,
26522,4,0,38,2024-09-07 20:39:00.000,,,2024-09-07 20:55:01.901,2024-09-07 20:55:01.901,46,1.2777778,33.89,2.42,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-09-07 20:40:00.000,73874600-eab5-4ab5-a44d-c05c47494edd,
32383,4,0,52,2024-09-07 20:40:00.000,,,2024-09-07 20:55:01.951,2024-09-07 20:55:01.951,52,1.1944444,38.68,2.54,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-09-07 20:41:00.000,c81a9620-e9c9-4bf0-88fc-dc313caebaf1,
27000,4,0,39,2024-09-07 20:41:00.000,,,2024-09-07 20:55:08.174,2024-09-07 20:55:08.174,39,1.0555556,28.5,1.91,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-09-07 20:42:00.000,c997c8bc-6530-4a4d-9fb9-5ebecad0de48,
4753,4,0,7,2024-09-07 20:43:00.000,,,2024-09-07 20:55:08.217,2024-09-07 20:55:08.217,7,1.0833334,5.15,0.33,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-09-07 20:44:00.000,e8d66d10-62c2-4ac0-9402-2641f2c7eaf3,
24337,4,0,39,2024-09-07 20:44:00.000,,,2024-09-07 20:55:08.248,2024-09-07 20:55:08.248,39,1.1944444,29.07,1.88,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-09-07 20:45:00.000,cac87588-d74a-41bc-86dd-13bbf2d6de0e,
14679,4,0,22,2024-09-07 20:45:00.000,,,2024-09-07 20:55:08.299,2024-09-07 20:55:08.299,22,1.111111,16.31,1.04,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-09-07 20:46:00.000,aefbf517-d04e-4253-97e5-abfb62e30ebd,
18068,4,0,28,2024-09-07 20:48:00.000,,,2024-09-07 20:55:08.488,2024-09-07 20:55:08.488,28,1.1666666,21.08,1.33,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-09-07 20:49:00.000,08ff42dc-ee1c-4474-982c-0e8358daf293,
33831,4,0,51,2024-09-07 20:50:00.000,,,2024-09-07 20:55:08.570,2024-09-07 20:55:08.570,51,1.1111112,37.59,2.48,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-09-07 20:51:00.000,6e665171-36e3-49d1-9c11-3cb63ee26f01,
5272,4,0,7,2024-09-07 20:51:00.000,,,2024-09-07 20:55:08.610,2024-09-07 20:55:08.610,7,0.9444444,4.98,0.34,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-09-07 20:52:00.000,046f7919-afe5-4a31-b508-9ffafbb33f03,
21870,4,0,33,2024-09-07 20:52:00.000,,,2024-09-07 20:55:08.651,2024-09-07 20:55:08.651,33,1.111111,24.3,1.6,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-09-07 20:53:00.000,df640ac5-2762-4f27-8908-65971ce8ef0d,
33015,4,0,48,2024-09-07 20:53:00.000,,,2024-09-07 20:55:08.696,2024-09-07 20:55:08.696,48,1.0555556,34.85,2.36,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-09-07 20:54:00.000,f7f40605-d638-4355-b9b0-f174788b3d84,
12447,4,0,16,2024-09-07 20:54:00.000,,,2024-09-07 20:55:08.738,2024-09-07 20:55:08.738,16,0.9166667,11.41,0.78,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-09-07 20:55:00.000,c5100829-85fb-42e6-a5fe-3509c73f6045,
25926,4,0,51,2024-09-07 20:05:00.000,,,2024-09-07 20:15:00.028,2024-09-07 20:15:00.028,51,1.6388888,42.48999,2.380001,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-09-07 20:06:00.000,c5675317-e130-4b44-9790-1e51359a0d61,
11101,4,0,17,2024-09-07 20:06:00.000,,,2024-09-07 20:15:00.113,2024-09-07 20:15:00.113,17,1.1944444,13.26001,0.8600006,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-09-07 20:07:00.000,4ede978a-602c-4232-8223-164e420a5f0c,
5336,4,0,8,2024-09-07 20:07:00.000,,,2024-09-07 20:15:00.763,2024-09-07 20:15:00.763,8,1.1111112,5.9299927,0.52000046,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-09-07 20:08:00.000,9946a1d1-ed6a-40dc-acef-8e59c99b1914,
9574,4,0,13,2024-09-07 20:09:00.000,,,2024-09-07 20:15:00.887,2024-09-07 20:15:00.887,13,1.0277778,9.840027,0.6899986,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-09-07 20:10:00.000,c829da71-0796-48c4-85da-a018d842fdb2,
7052,4,0,11,2024-09-07 20:24:00.000,,,2024-09-07 20:34:59.886,2024-09-07 20:34:59.886,11,1.2222222,8.619995,0.49000168,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-09-07 20:25:00.000,d5c78c71-291c-4b8a-b70b-758d1159f3b9,
8749,4,0,14,2024-09-07 20:25:00.000,,,2024-09-07 20:34:59.965,2024-09-07 20:34:59.965,14,1.2777778,11.179993,0.7099991,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-09-07 20:26:00.000,ee709ea5-3bd2-4143-9a18-1fb8b21e620d,
6743,4,0,12,2024-09-07 20:30:00.000,,,2024-09-07 20:35:00.565,2024-09-07 20:35:00.565,12,1.4444444,9.73999,0.5999985,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-09-07 20:31:00.000,1e96bcfc-639d-4bef-9928-e57f56f8efb4,
3475,4,0,6,2024-09-07 20:31:00.000,,,2024-09-07 20:39:03.229,2024-09-07 20:39:03.229,6,1.3611112,4.7299805,0.29999924,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-09-07 20:32:00.000,51a99589-3789-4b10-a4ab-7d135c131432,
22341,4,0,38,2024-09-07 20:39:00.000,,,2024-09-07 20:48:08.411,2024-09-07 20:48:08.411,38,1.3888888,31.03003,1.8899994,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-09-07 20:40:00.000,ba23050b-a09d-4a8a-848b-439f17a19930,
15827,4,0,29,2024-09-07 20:40:00.000,,,2024-09-07 20:48:08.708,2024-09-07 20:48:08.708,29,1.5555556,24.620056,1.4399986,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-09-07 20:41:00.000,8e69b3dd-9acc-449b-b49b-a5c8446efc4e,
